property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
house,mrudul citadel bungalows,bodakdev,3.75,16340.0,4.0,4.0,1,2.0,Moderately Old,2295.0,0.0,0.0,1.0,1.0,0.0,1.0,133.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,times 104,bodakdev,3.65,8200.0,4.0,4.0,2,15.0,Under Construction,3693.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,binori moneta,bodakdev,1.6,8269.0,3.0,3.0,1,3.0,Old Property,1935.0,0.0,0.0,0.0,0.0,0.0,2.0,73.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zaveri amara,bodakdev,6.0,11163.0,5.0,5.0,1,6.0,New Property,4126.0,1.0,1.0,1.0,1.0,0.0,1.0,215.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,swati symphony,bodakdev,2.51,13073.0,4.0,4.0,1,9.0,Under Construction,2584.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,3.53,8001.0,4.0,4.0,1,11.0,Under Construction,3270.0,0.0,1.0,1.0,1.0,0.0,0.0,165.0,"23.0387° N, 72.5119° E",23.0387,72.5119
house,satellite prem co op hou society ltd part 1,bodakdev,1.25,13889.0,4.0,5.0,2,2.0,Moderately Old,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shivalik platinum,bodakdev,2.02,6799.0,4.0,4.0,1,1.0,Under Construction,3498.0,0.0,0.0,1.0,0.0,0.0,0.0,128.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,venus pashmina,bodakdev,5.0,9500.0,4.0,4.0,1,15.0,Under Construction,5265.0,0.0,0.0,1.0,0.0,0.0,0.0,77.0,"23.0387° N, 72.5119° E",23.0387,72.5119
house,paritosh bunglow,bodakdev,2.85,13571.0,4.0,4.0,3,3.0,Moderately Old,2700.0,0.0,0.0,0.0,1.0,0.0,2.0,54.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,upcoming new project,bodakdev,13.34,19090.0,5.0,5.0,2,6.0,Under Construction,12700.0,1.0,1.0,1.0,1.0,0.0,0.0,213.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,kanhai rudra elegance,bodakdev,2.04,7001.0,3.0,3.0,1,3.0,Under Construction,2918.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,3.79,8901.0,4.0,4.0,1,12.0,Under Construction,3153.0,0.0,1.0,1.0,1.0,0.0,0.0,162.0,"23.0387° N, 72.5119° E",23.0387,72.5119
house,cosmo villa,bodakdev,1.4,11111.0,3.0,2.0,1,2.0,Old Property,1260.0,0.0,0.0,1.0,0.0,0.0,2.0,41.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zodiac marquis,bodakdev,3.49,8001.0,4.0,4.0,1,0.0,Relatively New,3356.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,3.36,7887.0,4.0,4.0,1,8.0,Under Construction,3153.0,0.0,0.0,1.0,0.0,0.0,0.0,140.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,swati symphony,bodakdev,2.51,7200.0,4.0,4.0,2,8.0,Under Construction,2584.0,0.0,1.0,1.0,1.0,0.0,0.0,108.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,galaxy apartments,bodakdev,1.99,6409.0,4.0,4.0,3+,4.0,Old Property,2577.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,ikebana,bodakdev,6.42,8500.0,5.0,5.0,2,10.0,Under Construction,6266.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,royal chinmay tower,bodakdev,1.4,7071.0,3.0,3.0,3,3.0,Moderately Old,1980.0,0.0,0.0,1.0,1.0,0.0,1.0,164.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shivalik avenue,bodakdev,3.0,9061.0,4.0,4.0,1,1.0,New Property,2500.0,0.0,0.0,1.0,0.0,0.0,1.0,210.0,"23.0387° N, 72.5119° E",23.0387,72.5119
house,shaligram bunglows,bodakdev,9.5,19333.0,4.0,5.0,2,2.0,Moderately Old,4914.0,1.0,0.0,1.0,1.0,0.0,1.0,79.0,"23.0387° N, 72.5119° E",23.0387,72.5119
house,vyapti vraj villas,bodakdev,4.75,26389.0,4.0,4.0,2,2.0,Moderately Old,1800.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shivalik avenue,bodakdev,2.42,7396.0,4.0,4.0,1,1.0,New Property,3849.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,east ebony,bodakdev,9.66,13000.0,5.0,6.0,1,8.0,Relatively New,4460.0,1.0,1.0,1.0,1.0,0.0,0.0,148.0,"23.0387° N, 72.5119° E",23.0387,72.5119
house,independent,bodakdev,1.5,17544.0,4.0,4.0,3+,3.0,Old Property,855.0,1.0,0.0,0.0,1.0,1.0,1.0,23.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,venus pashmina,bodakdev,7.08,9500.0,5.0,5.0,2,13.0,Under Construction,7452.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zaveri amara,bodakdev,3.75,14666.0,5.0,5.0,1,2.0,Relatively New,3442.0,0.0,1.0,1.0,0.0,0.0,0.0,85.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shubham skyz,bodakdev,4.5,16667.0,4.0,4.0,1,6.0,Relatively New,2853.0,1.0,1.0,1.0,0.0,0.0,0.0,90.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,galaxy apartments,bodakdev,2.6,7602.0,4.0,4.0,3,7.0,Old Property,3420.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,4.77,8500.0,4.0,4.0,1,10.0,Under Construction,4321.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,ygb shilp 14,bodakdev,3.01,8199.0,4.0,4.0,2,0.0,Under Construction,3665.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,4.03,8900.0,4.0,4.0,1,9.0,Under Construction,3349.0,0.0,1.0,1.0,1.0,0.0,0.0,177.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,kasturi tower,bodakdev,1.4,10000.0,3.0,2.0,2,1.0,Relatively New,1400.0,1.0,0.0,1.0,1.0,0.0,1.0,171.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,ikebana,bodakdev,14.7,29400.0,6.0,7.0,2,16.0,Under Construction,5882.0,1.0,1.0,1.0,1.0,0.0,0.0,253.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,suryam the banyan,bodakdev,9.9,16364.0,5.0,6.0,2,7.0,New Property,8142.0,1.0,1.0,1.0,1.0,0.0,0.0,147.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zodiac marquis,bodakdev,3.35,13299.0,4.0,4.0,1,5.0,Relatively New,2722.0,1.0,1.0,1.0,1.0,0.0,0.0,142.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,galaxy apartments,bodakdev,1.95,8333.0,4.0,4.0,2,6.0,Old Property,2340.0,0.0,0.0,1.0,0.0,0.0,2.0,133.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,n apartment,bodakdev,0.55,6790.0,2.0,2.0,1,3.0,Old Property,953.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zodiac marquis,bodakdev,3.39,14726.0,4.0,4.0,2,4.0,Relatively New,4188.0,1.0,1.0,0.0,1.0,0.0,0.0,197.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zaveri amara,bodakdev,3.35,7036.0,4.0,5.0,1,2.0,Relatively New,2850.0,1.0,1.0,1.0,1.0,0.0,0.0,123.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,swati symphony,bodakdev,3.94,6500.0,4.0,5.0,2,15.0,Under Construction,4489.0,1.0,1.0,1.0,1.0,0.0,0.0,147.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zodiac marquis,bodakdev,3.39,8100.0,4.0,4.0,1,6.0,New Property,2600.0,1.0,0.0,1.0,0.0,0.0,0.0,94.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,sankalp grace,bodakdev,3.5,9722.0,4.0,4.0,1,0.0,Moderately Old,2988.0,0.0,0.0,1.0,0.0,0.0,1.0,62.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,swati symphony,bodakdev,2.59,7208.0,4.0,4.0,2,5.0,Under Construction,2982.0,1.0,1.0,0.0,1.0,1.0,0.0,46.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shivalik platinum,bodakdev,1.83,6800.0,4.0,4.0,1,1.0,Under Construction,3171.0,0.0,0.0,1.0,0.0,0.0,0.0,135.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,pravah apartment,bodakdev,0.87,3222.0,3.0,3.0,3,4.0,Old Property,3000.0,0.0,0.0,0.0,0.0,1.0,2.0,253.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,3.77,8900.0,4.0,4.0,1,12.0,Under Construction,3517.0,0.0,0.0,1.0,0.0,0.0,0.0,114.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,sijcon zodiac aster,bodakdev,2.75,8871.0,4.0,4.0,2,8.0,Relatively New,3087.0,1.0,0.0,1.0,1.0,0.0,1.0,201.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,safal paarijat residences,bodakdev,3.5,9074.0,4.0,4.0,1,2.0,Moderately Old,3201.0,1.0,1.0,1.0,1.0,0.0,2.0,55.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,3.57,8380.0,4.0,4.0,2,18.0,Under Construction,3204.0,1.0,1.0,1.0,1.0,0.0,0.0,158.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,venus pashmina,bodakdev,4.47,8490.0,4.0,4.0,2,17.0,Under Construction,3897.0,1.0,1.0,1.0,1.0,0.0,0.0,174.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,venus pashmina,bodakdev,6.18,8993.0,5.0,6.0,2,15.0,Under Construction,5088.0,1.0,1.0,1.0,1.0,0.0,0.0,145.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shivalik avenue,bodakdev,3.0,9169.0,4.0,4.0,1,1.0,Relatively New,2470.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,4bhk at rajpath-rangoli,bodakdev,4.92,8999.0,4.0,4.0,1,8.0,Under Construction,4541.0,0.0,1.0,1.0,0.0,0.0,0.0,181.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,luxurious flat,bodakdev,6.15,8424.0,4.0,5.0,2,12.0,Under Construction,6058.0,1.0,1.0,0.0,1.0,0.0,0.0,100.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shilp peredise,bodakdev,2.4,6999.0,4.0,4.0,2,4.0,Under Construction,2100.0,1.0,0.0,0.0,1.0,0.0,0.0,188.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zodiac marquis,bodakdev,3.44,8094.0,4.0,4.0,1,3.0,New Property,3278.0,1.0,1.0,1.0,1.0,0.0,0.0,173.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,gala ikebana,bodakdev,7.14,8500.0,5.0,5.0,3,18.0,Under Construction,8400.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,"23.0387° N, 72.5119° E",23.0387,72.5119
house,sangini bungalow,bodakdev,3.8,13194.0,3.0,3.0,1,2.0,Relatively New,2880.0,1.0,0.0,1.0,1.0,0.0,0.0,107.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,"shilp paradise, bodakdev",bodakdev,2.33,6900.0,4.0,4.0,1,8.0,Under Construction,2601.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,nebula,bodakdev,0.95,4910.0,3.0,3.0,2,7.0,Old Property,1659.0,0.0,0.0,1.0,1.0,0.0,0.0,27.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,swati symphony,bodakdev,2.59,13094.0,4.0,4.0,2,14.0,Under Construction,3593.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,kasturi tower,bodakdev,1.4,10036.0,3.0,3.0,0,1.0,Old Property,1641.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,goyal terrace,bodakdev,1.8,8333.0,4.0,3.0,2,2.0,Old Property,2160.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,ygb shilp 14,bodakdev,2.9,7900.0,4.0,4.0,1,5.0,Under Construction,2821.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zaveri amara,bodakdev,3.98,7401.0,5.0,4.0,2,3.0,Relatively New,4461.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,4.94,8799.0,4.0,4.0,2,15.0,Under Construction,4660.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,upcoming new project,bodakdev,8.2,10999.0,5.0,5.0,3,23.0,Under Construction,7450.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,venus pashmina,bodakdev,4.21,8001.0,4.0,4.0,1,11.0,Under Construction,4369.0,0.0,1.0,1.0,0.0,0.0,0.0,212.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,ygb shilp 14,bodakdev,2.9,8286.0,4.0,4.0,3+,5.0,Under Construction,2905.0,0.0,1.0,0.0,0.0,0.0,0.0,199.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,4.83,8600.0,4.0,4.0,2,9.0,Under Construction,4660.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,goyal palace,bodakdev,2.0,6349.0,4.0,4.0,2,5.0,New Property,3077.0,0.0,1.0,0.0,1.0,0.0,2.0,163.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shreeya antilia,bodakdev,2.29,14032.0,4.0,4.0,1,3.0,Relatively New,2500.0,0.0,1.0,1.0,1.0,0.0,0.0,151.0,"23.0387° N, 72.5119° E",23.0387,72.5119
house,independent,bodakdev,5.35,15049.0,4.0,4.0,3,3.0,Old Property,3555.0,0.0,0.0,1.0,1.0,0.0,1.0,106.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,5.0,8900.0,4.0,4.0,3,22.0,Under Construction,4156.0,0.0,0.0,1.0,1.0,0.0,0.0,241.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,swati symphony,bodakdev,2.51,7200.0,4.0,4.0,2,0.0,Under Construction,2687.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,kanhai rudra elegance,bodakdev,2.23,6999.0,3.0,3.0,1,4.0,Under Construction,3182.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,tulip galleria,bodakdev,1.95,6500.0,3.0,4.0,2,10.0,Old Property,3529.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shivalik platinum,bodakdev,1.83,6800.0,4.0,4.0,1,1.0,Under Construction,3171.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,"23.0387° N, 72.5119° E",23.0387,72.5119
house,on request,bodakdev,6.0,22222.0,4.0,3.0,1,2.0,Old Property,2700.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shivalik avenue,bodakdev,2.91,8789.0,4.0,4.0,1,5.0,Relatively New,2500.0,1.0,0.0,1.0,1.0,0.0,0.0,44.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,sepal azelia,bodakdev,0.8,5848.0,3.0,3.0,2,3.0,Moderately Old,1368.0,1.0,0.0,1.0,1.0,0.0,1.0,129.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,venus pashmina,bodakdev,5.27,10009.0,4.0,4.0,2,11.0,Under Construction,4369.0,0.0,1.0,0.0,0.0,0.0,0.0,182.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,paramount residency,bodakdev,2.5,7215.0,4.0,4.0,2,2.0,New Property,3400.0,0.0,1.0,1.0,1.0,0.0,0.0,131.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,sujaay apartment,bodakdev,1.4,7459.0,3.0,3.0,1,1.0,Old Property,1877.0,1.0,0.0,0.0,0.0,1.0,1.0,16.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,upcoming new project,bodakdev,5.88,11001.0,4.0,4.0,3,33.0,Under Construction,5350.0,0.0,0.0,1.0,1.0,0.0,0.0,224.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,earth elegance,bodakdev,2.41,8926.0,4.0,4.0,1,0.0,Relatively New,2241.0,0.0,0.0,1.0,0.0,0.0,1.0,62.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,swati symphony,bodakdev,2.51,7200.0,4.0,4.0,2,6.0,Under Construction,2585.0,1.0,1.0,1.0,1.0,0.0,0.0,166.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,merlin villa,bodakdev,2.55,8854.0,4.0,3.0,1,4.0,Old Property,2390.0,1.0,1.0,0.0,1.0,0.0,0.0,45.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,ashtha apartment,bodakdev,0.71,6311.0,2.0,2.0,3,2.0,Old Property,1324.0,0.0,0.0,1.0,1.0,0.0,1.0,31.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,galaxy apartments,bodakdev,2.75,8441.0,4.0,4.0,3+,2.0,Old Property,3833.0,1.0,1.0,1.0,1.0,0.0,1.0,214.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,tulip galleria,bodakdev,2.11,7443.0,4.0,4.0,2,9.0,Old Property,2835.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,balaji plaza,bodakdev,0.67,6108.0,2.0,2.0,0,0.0,Old Property,1189.0,0.0,0.0,0.0,0.0,0.0,2.0,164.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,4.71,8388.0,4.0,4.0,2,20.0,Under Construction,4222.0,1.0,1.0,1.0,1.0,0.0,0.0,158.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,3.89,8600.0,4.0,4.0,2,7.0,Under Construction,3754.0,0.0,0.0,1.0,0.0,0.0,0.0,111.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,upcoming new project,bodakdev,2.22,7900.0,3.0,3.0,2,13.0,Under Construction,2810.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,safal paarijat residences,bodakdev,3.75,8991.0,4.0,4.0,1,7.0,Relatively New,3461.0,0.0,1.0,1.0,1.0,0.0,0.0,147.0,"23.0387° N, 72.5119° E",23.0387,72.5119
house,pravah apartment,bodakdev,0.9,3846.0,3.0,3.0,1,4.0,Moderately Old,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,neeldeep apartment,bodakdev,0.67,6700.0,2.0,2.0,2,3.0,Old Property,830.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shilp devraj tower,bodakdev,2.5,8418.0,4.0,4.0,1,0.0,Old Property,2970.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zaveri amara,bodakdev,3.98,7401.0,4.0,4.0,1,2.0,New Property,3978.0,0.0,1.0,1.0,1.0,0.0,0.0,101.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zanzar bunglows,bodakdev,5.5,12941.0,4.0,3.0,1,0.0,Old Property,5000.0,0.0,0.0,1.0,1.0,0.0,2.0,23.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,suryam the banyan,bodakdev,16.5,15000.0,5.0,5.0,2,7.0,New Property,10000.0,1.0,1.0,1.0,1.0,0.0,0.0,181.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zodiac marquis,bodakdev,5.0,10739.0,4.0,4.0,2,4.0,New Property,4656.0,0.0,0.0,1.0,0.0,0.0,2.0,104.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,akash tower,bodakdev,2.0,7407.0,4.0,4.0,2,9.0,Old Property,2700.0,1.0,0.0,1.0,1.0,0.0,1.0,135.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,dwarkesh apartment,bodakdev,0.28,4000.0,1.0,1.0,1,0.0,Moderately Old,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,3.8,8599.0,4.0,4.0,1,6.0,Under Construction,3666.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,swati symphony,bodakdev,2.59,7200.0,4.0,4.0,1,11.0,Under Construction,2659.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,nebula towers,bodakdev,1.1,5789.0,3.0,3.0,3,8.0,Old Property,2235.0,1.0,0.0,0.0,1.0,0.0,2.0,47.0,"23.0387° N, 72.5119° E",23.0387,72.5119
house,independent,bodakdev,0.45,4545.0,4.0,2.0,2,1.0,Moderately Old,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shivalik avenue,bodakdev,3.05,16215.0,4.0,4.0,1,1.0,Relatively New,2470.0,1.0,0.0,1.0,1.0,0.0,2.0,163.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,kasturi tower,bodakdev,1.4,7568.0,3.0,3.0,1,1.0,Moderately Old,1404.0,1.0,0.0,0.0,1.0,0.0,1.0,166.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,4.77,14645.0,4.0,4.0,1,13.0,Under Construction,2413.0,0.0,0.0,1.0,0.0,0.0,0.0,107.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,viceroy ville,bodakdev,2.25,3461.0,5.0,5.0,3+,1.0,Relatively New,7647.0,1.0,1.0,1.0,1.0,0.0,1.0,231.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,galaxy apartments,bodakdev,1.9,3653.0,4.0,4.0,2,10.0,Old Property,4315.0,1.0,0.0,1.0,1.0,0.0,2.0,245.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,swati symphony,bodakdev,2.51,7200.0,4.0,4.0,1,10.0,Under Construction,2584.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,luxurious flat,bodakdev,4.49,7995.0,4.0,4.0,2,15.0,Under Construction,4661.0,1.0,1.0,1.0,1.0,0.0,0.0,190.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,"gala ikebana, bodakdev",bodakdev,6.88,8500.0,5.0,5.0,2,11.0,Under Construction,8100.0,0.0,0.0,1.0,1.0,0.0,0.0,182.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shivalik platinum,bodakdev,1.94,7201.0,4.0,4.0,1,5.0,Under Construction,2694.0,1.0,0.0,1.0,0.0,0.0,0.0,95.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,amaya 426,bodakdev,3.35,9306.0,3.0,3.0,1,0.0,Old Property,2988.0,0.0,0.0,1.0,0.0,0.0,1.0,44.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zodiac marquis,bodakdev,3.93,14730.0,4.0,4.0,3,4.0,Relatively New,4854.0,1.0,0.0,1.0,1.0,0.0,0.0,171.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shilp paradise,bodakdev,2.05,6999.0,4.0,4.0,2,8.0,Under Construction,2935.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zodiac marquis,bodakdev,3.4,13292.0,4.0,4.0,1,3.0,Relatively New,2636.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,shivalik avenue,bodakdev,2.9,8863.0,4.0,4.0,2,4.0,Relatively New,2470.0,1.0,1.0,0.0,0.0,1.0,0.0,46.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,madhav oeuvre 2,bodakdev,8.5,11356.0,5.0,5.0,3+,22.0,Under Construction,7485.0,0.0,0.0,1.0,1.0,0.0,0.0,241.0,"23.0387° N, 72.5119° E",23.0387,72.5119
house,rudraksh bungalow,bodakdev,11.0,23280.0,4.0,4.0,1,3.0,Relatively New,4725.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,zaveri amara,bodakdev,3.57,7500.0,4.0,4.0,1,5.0,New Property,4759.0,1.0,1.0,1.0,1.0,0.0,0.0,156.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,samprat residency 2,bodakdev,5.0,14815.0,4.0,4.0,2,10.0,Relatively New,3075.0,1.0,1.0,1.0,1.0,0.0,2.0,199.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,vr visionnair,bodakdev,2.51,7652.0,4.0,4.0,1,5.0,Relatively New,2722.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,swati symphony,bodakdev,2.59,7200.0,4.0,5.0,2,0.0,Under Construction,2982.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,prerna shikhar,bodakdev,1.15,5437.0,3.0,3.0,2,7.0,Old Property,1940.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,"23.0387° N, 72.5119° E",23.0387,72.5119
flat,ikebana,bodakdev,7.14,8500.0,5.0,5.0,2,10.0,Under Construction,6971.0,0.0,0.0,1.0,0.0,0.0,0.0,122.0,"23.0387° N, 72.5119° E",23.0387,72.5119
